filename;image_name;class;class_index;description;description_1;description_2;description_3;description_4;description_5;description_6;description_7;description_8;description_9;description_10
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\12606;CN_type_12606_BNF_41767092_cn_coin_22496_o_merged.jpg;12606;10;"Laureate head of Apollo, right."",""Star with twelve rays.";"""Laureate bust of Apollo, facing right."",""Twelve-rayed star.""";"""Crowned depiction of Apollo, facing right."",""Twelve-rayed star.""";"""Crowned representation of Apollo's head, facing right,"" ""Twelve-rayed star.""";"""Crowned representation of Apollo, facing right."",""Twelve-rayed star.""";"""Diademed profile of Apollo, facing right."", ""Twelve-pointed radiant star.""";"""Crowned portrait of Apollo, facing right."",""Twelve-rayed star.""";"""Crowned representation of Apollo facing right,"" ""Twelve-rayed star.""";"""Crowned depiction of Apollo facing right,"" ""Twelve-rayed star.""";"""Laureate portrait of Apollo facing right,"" ""Twelve-rayed star.""";"""Garlanded depiction of Apollo's head, turned right,"" ""Twelve-pointed star."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\12655;CN_type_12655_BNF_41768060_cn_coin_23463_o_merged.jpg;12655;11;"Head of Athena, right, wearing Attic helmet."",""Coiled serpent, right.";"""Profile of Athena, to the right, adorned with an Attic helmet."", ""Serpent curled up, facing right.""";"""Face of Athena, turned right, adorned in Attic helmet,"" ""Spiraled snake, oriented to the right.""";"""Profile of Athena's head, donned with an Attic helmet, facing right"",""Coiled snake positioned towards the right.""";"""Portrait of Athena, facing right, adorned with Attic helmet."",""Curled snake, oriented to the right.""";"""Depiction of Athena's head to the right, adorned with an Attic helmet,"" ""A serpent coiled, facing right.""";"""Face of Athena, oriented to the right, donned in an Attic helmet,"" ""Curled snake, facing right.""";"""Profile view of Athena's head, donned in an Attic helmet, to the right."",""Serpent curled to the right.""";"""Depiction of Athena's head, facing right, donned in the Attic helmet."", ""A serpent in a coiled position, facing right."".";"""Face of Athena, towards the right, adorned with an Attic helmet."",""Serpent curled up, facing right.""";"""Profile of Athena's head, facing right, adorned with an Attic helmet."",""Twisted serpent, oriented to the right."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\12753;CN_type_12753_BNF_41768103_cn_coin_23506_o_merged.jpg;12753;12;"Head of Zeus Ammon, right."",""pentagram.";"""Right-facing Zeus Ammon bust,"" ""five-pointed star.""";"""Zeus Ammon's face oriented to the right, featured on a coin. Includes a pentagram.""";"""Zeus Ammon's bust facing the right, surrounded by a five-pointed star.""";"""Zeus Ammon's face, facing right,"" ""five-pointed star.""";"""Zeus Ammon's head facing right,"" ""five-pointed star.""";"""Zeus Ammon's profile facing right,"" ""five-pointed star.""";"""Zeus Ammon's head depicted to the right, with a pentagram.""";"""Zeus Ammon's profile, facing right,"" ""five-pointed star.""";"""Profile of Zeus Ammon, facing right,"" ""five-pointed star.""";"""Zeus Ammon's portrait, facing right, with a five-pointed star."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\12754;CN_type_12754_BNF_41768104_cn_coin_23507_o_merged.jpg;12754;13;"Head of Zeus Ammon, right."",""pentagram.";"""Zeus Ammon's head, facing right, ""five-pointed star"".""";"""Facing right, Zeus Ammon's head,"" ""five-pointed star.""";"""Zeus Ammon's profile, facing right,"" ""five-pointed star.""";"""Zeus Ammon's head facing right,"" ""five-pointed star.""";"""Right-facing Zeus Ammon bust,"" ""Five-pointed star.""";"""Zeus Ammon's portrait on the right, accompanied by a pentagram.""";"""Zeus Ammon's profile facing right,"" ""five-pointed star.""";"""Zeus Ammon's profile facing right, accompanied by a five-pointed star.""";"""Zeus Ammon's head facing right, accompanied by a five-pointed star.""";"""Zeus Ammon's portrait facing right, accompanied by a five-pointed star."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\12783;CN_type_12783_BNF_41768130_cn_coin_23533_o_merged.jpg;12783;14;"Turreted head of Cybele, right."",""Lion standing right, devouring its prey beneath a grain ear.";"""Crowned depiction of Cybele facing right,"" ""Lion positioned to the right, consuming its prey under a stalk of grain.""";"""Crowned figure of Cybele facing right,"" ""Lion positioned to the right, feasting on its capture under an ear of grain.""";"""Crowned depiction of Cybele facing right,"" ""Lion positioned to the right, feasting on its hunt under a stalk of grain.""";"""Crowned portrait of Cybele facing right,"" ""Lion in upright position to the right, consuming its captured prey under an ear of grain.""";"""Crowned figure of Cybele facing right,"" ""Lion upright to the right, consuming its quarry below a stalk of grain.""";"""Tower-crowned depiction of Cybele, facing right. "",""A lion is depicted standing to the right, feasting on its catch beneath an ear of grain.""";"""Crowned figure of Cybele facing right"" and ""Lion standing to the right, consuming its captured prey below an ear of grain.""";"""Crowned figure of Cybele facing right,"" ""Lion standing to the right, consuming its catch underneath a stalk of grain.""";"""Crowned figure of Cybele facing right,"" ""Lion positioned to the right, consuming its prey under an ear of grain.""";"""Crowned figure of Cybele facing right,"" ""Standing lion on the right, feasting on its capture under an ear of grain."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\12884;CN_type_12884_BNF_Platzhalter_cn_coin_13807_o_merged.jpg;12884;15;"Head of (youthful) Dionysus, right, wearing taenia and ivy wreath with five leaves and two fruits. Hair dress rolled in the back and with two curls falling on his back."",""Nude Heracles standing facing, head left, resting right hand on club, left hand on hip, holding lion skin in left arm.";"""Portrayal of a young Dionysus on the front side, to the right, sporting a taenia, an ivy wreath decorated with five leaves and a pair of fruits. His hairstyle includes two curls cascading onto his back and a roll at the back of his head. On the reverse side, we witness an unclothed Heracles, oriented in a forward-facing stance with his head turned to the left. He is seen posing with his right hand rested on a club, his left hand positioned on his waist, and sheltering a lion's pelt in his left arm.""";"""This represents a coin bearing the youthful face of Dionysus to the right, adorned with an ivy wreath laden with five leaves and a pair of fruits, and a taenia. His coiffure is styled at the back and two curls cascade down his back. On the flip side, it features a bare Heracles stands in a forward position, head turned left. His right hand rests on his club, while his left hand is casually placed on his hip, draping a lion's skin over his left arm.""";"""The visage of Dionysus, in his youthful form, is portrayed looking to the right, donned with a taenia and an ivy garland spotlighting five leaves coupled with a pair of fruits. His hair is styled in a roll at the back, featuring two curls cascading onto his back."",""A completely unclad Heracles is depicted standing front-facing with his gaze to the left,  his right hand lends support to his club while his left hand confidently sits on his hip. Moreover, a lion's pelt is cradled in his left arm.""";"""Depiction of an adolescent Dionysus faces right, dons a taenia and an ivy headdress with quintuple leaves and duo fruits. His hairstyle is curled at the back and two locks fall over his shoulders."",""A naked Heracles stands assertively towards the viewer, head oriented to the left, his right hand leans on his club, left hand positioned on his waist, with the lion skin draped over his left limb.""";"""Portrait of a young Dionysus on the right, adorned with a taenia and an ivy wreath featuring five leaves and a pair of fruits. His hairstyle is rolled at the back with a couple of locks cascading down his back."",""Heracles, in the nude, stands head turned to the left, his right hand resting on his club, and his left hand perched on his waist, whilst draping a lion's skin over his left arm.""";"This is an account of a notable historical coin: ""The visage of a young Dionysus adorns the front, with a taenia and wreath of ivy decorated with five leaves and dual fruits. His hair is styled in a roll at the back, with two ringlets descending on his back."" On the other side, ""Heracles is depicted in a nude form, positioned forward but with his head turned left. His right hand is resting on his club and his left hand is placed on his hip, with the lion's skin he is holding draped over his left limb.""";"""Depiction of a young Dionysus, facing right, adorned with a taenia and an ivy wreath outfitted with five leaves and a pair of fruits. His hairstyle is rolled at the back, showcasing two curls cascading down his back."",""A bare Heracles stands facing forward, head turned towards the left, poised with his right hand resting on his club, left hand placed on his waist, and cloaked with a lion's skin draped over his left arm.""";The obverse of the historical coin showcases a young Dionysus facing the right, adorned with a taenia and an ivy crown consisting of five leaves and a pair of fruits. His hairstyle features a roll at the back and a pair of curls trailing down his back. In contrast, the reverse of the coin presents a bare Heracles. He stands upright, facing forward but his head turned left. His right hand rests on his club while his left hand is positioned on his hip, holding the skin of a lion in his left arm.;"""Depicted on one side, a youthful Dionysus is captured in profile, donning a taenia and an ivy wreath garnished with five leaves and a pair of fruits. His hairstyle forms a roll in the back, with a duo of curls cascading down his back. On the flip side, a portrayal of a bare Heracles can be seen standing front-on, with his head turned to the left. His right hand rests nonchalantly on his club, left hand positioned on his hip, whilst he bears the lion's skin in his left arm.""";"""This coin depicts a portrait of a young Dionysus on one side, adorned with a taenia and an ivy crown composed of five leaves and two berries. His hair is styled in a roll at the back and showcases two cascading curls down his back. On the flip side, there's a representation of a bare Heracles standing confidently. He faces forward, but his gaze is to the left. He leans his right hand on a club, rests the left hand on his waist, and drapes a lion's skin over his left arm."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\12927;CN_type_12927_BNF_41768166_cn_coin_23569_o_merged.jpg;12927;16;"Female head, right."",""Oinochoe";"""Head of a woman, facing right,"" ""Wine Jug.""";"""Head of a woman, facing right"", ""Wine jug"".";"""Head of a woman, facing right"", ""Jug-like vessel"".";"""Head of a woman, facing right,"" ""Wine Jug"".";"""Head of a woman, facing right"", ""Wine jug"".";"""Head of a woman, facing right"", ""Wine jug"".";"""Head of a woman, facing right"", ""Jug of wine"".";"""Right-facing female profile,"" ""Jug-shaped Oinochoe"".";"""Head of a woman, facing right"", ""Jug-like vessel"".";"""Head of a woman, facing right."", ""Jug""."
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\12928;CN_type_12928_BNF_41767292_cn_coin_22695_o_merged.jpg;12928;17;"Ivy-wreathed head of Priapus, right. Border of dots."",""Forepart of winged horse, right.";"""Head of Priapus, adorned with an ivy wreath, directed to the right. Encircled by a dotted border."",""Front part of a winged equine figure facing right.""";"""Right-facing Priapus head adorned with ivy, surrounded by a dotted border."",""Front part of a winged equine, facing right.""";"""Head of Priapus adorned with ivy, facing right. Surrounded by a dotted border."", ""Front portion of a winged horse, positioned towards the right."".";"""Head of Priapus, adorned with ivy wreath, facing right. Outlined by dots."",""Front portion of a right-facing winged equine.""";"""Head of Priapus encircled by ivy, facing right. Surrounding border consists of dots."",""Front portion of a flying horse, oriented to the right.""";"""Head of Priapus surrounded by ivy, facing right. Circumscribed with dots."",""Front half of a winged equine, oriented right.""";"""Head of Priapus adorned with an ivy crown, facing right. Enclosed by a dotted border."",""Front part of a winged equine, directed to the right.""";"""Head of Priapus encircled by ivy, facing right, encapsulated by a dotted border."" ""Front portion of a winged equine figure, oriented to the right.""";"""Head of Priapus adorned with ivy wreath, facing right. The border is characterized by a series of dots."",""Front section of a winged equine depicted to the right.""";"""Head of Priapus encircled by ivy, facing the right. Outlined by a dotted border."",""Front part of a winged equine, oriented to the right."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\12997;CN_type_12997_BNF_K 1357_cn_coin_13717_o_merged.jpg;12997;18;"Satyr kneeling, right."",""Quadripartite incuse punch.";"""Kneeling satyr, oriented to the right,"" ""Four-part incuse punch imprint.""";"""Kneeling Satyr, oriented to the right,"" ""Four-part incuse punch.""";"""Kneeling Satyr, oriented to the right,"" ""Four-part indented stamp.""";"""Kneeling satyr, oriented to the right,"" ""Four-part incuse punch.""";"""Kneeling Satyr, facing right,"" ""Four-part indented imprint.""";"""Kneeling Satyr, positioned to the right,"" ""Four-part incuse punch imprint.""";"""Kneeling satyr, oriented to the right,"" ""Four-part incuse stamp.""";"""Kneeling satyr, positioned to the right,"" ""Punch in a four-part incuse design.""";"""Kneeling Satyr, oriented to the right,"" ""Four-part incuse stamp.""";"""A kneeling satyr, positioned to the right,"" ""Quadrilateral recessed stamp."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\1519;CN_type_1519_BNF_Platzhalter_cn_coin_12988_o_merged.jpg;1519;19;"Draped bust of Poppaea, right, wearingÂ high diadem and with \""melon coiffure\"" with braid. Border of dots."",""Headdress of Isis between two crossed ears of corn all within laurel wreath bound at the bottom.";"""Adorned with a high diadem and a 'melon coiffure' with braid, Poppaea's bust faces to the right. Encircled by a dotted border. The laurel wreath at the bottom wraps around the headdress of Isis, positioned between two intersecting ears of corn.""";"""Draped bust of Poppaea, facing right, adorned with a lofty diadem and featuring a ""melon coiffure"" with a braid,  encircled by a dot border. An Isis headdress intersects two ears of corn, all enclosed within a laurel wreath fastened at the base.""";"""A veiled bust of Poppaea faces right, adorned with a high diadem and a melon-style hairdo accompanied by a braid, encircled by a border of dots. The depiction of Isis's headdress is nestled between two intersecting ears of corn, all ensconced within a laurel wreath tied at its base.""";"This is a characterization of an antique coin: ""Garbed bust of Poppaea, facing right, bedecked with an elevated diadem and presenting a 'melon hairstyle' with a plait. A surrounding of minute dots."",""The crown of Isis positioned amid two intersecting corn ears, all enveloped within a laurel garland fastened at the base."".";"""The coin depicts the elegantly adorned bust of Poppaea facing right, sporting a lofty diadem and a melon hairstyle with a braid, surrounded by a dotted border. The obverse image is a laurel wreath that's bound at the base, containing the headpiece of Isis, held between two intersecting corn ears.""";"""This coin presents a garbed representation of Poppaea, facing right, adorned with a tall diadem and a distinctive 'melon hairstyle' complemented by a braid. It's encircled by a dotted border. The wreath, made out of laurel and fastened at the lower part, encloses the headpiece resembling Isis between two intersecting stalks of corn.""";"""A draped image of Poppaea to the right, adorned with a lofty diadem and a 'melon hairstyle' with intertwined braid, is surrounded by a border of dots. A headgear symbolizing Isis is nestled between dual intersecting cornstalks, all encapsulated within a laurel garland tied at its base.""";"""This coin features an elegantly draped Poppaea bust to the right, adorned with an elevated diadem and distinctive ""melon hairstyle"" integrated with a braid. A punctuated border surrounds it. A crown of laurel encircles the Isis headdress, located between two intersecting corn stalks, tied at the base.""";"""A veiled figure of Poppaea is depicted to the right, donned in a high diadem with a ""melon coiffure"" and a braid. There is a border of dots around her. The emblem of Isis's headdress is nestled between two intersecting cornstalks, all encompassed within a laurel wreath that is fastened at the base.""";"""Adorned bust of Poppaea, facing right, decked in an elevated diadem and featuring a ""melon coiffure"" with a plait. Encircled by a dotted border."",""Isis headdress nestled between two intersecting corn ears, all encompassed within a laurel wreath tied at the base."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\16706;CN_type_16706_BNF_41767696_cn_coin_23099_o_merged.jpg;16706;20;"Draped male bust of the personification of the Roman Senate, right."",""Turreted bust of Roma, right.";"""Garbed male figure depicting the embodiment of the Roman Senate, facing right."",""Towered representation of Roma, facing right.""";"""Robed male figure symbolizing the Roman Senate, facing right."",""Fortified bust of Roma, looking right.""";"""Robed masculine portrayal of the representation of the Roman Senate, facing right."", ""Crenellated bust of Roma, oriented to the right.""";"""Garbed male figure representing the Roman Senate, oriented to the right"",""Crenelated bust of Roma, facing right"".";"""Garbed male figure representing the personification of the Roman Senate, facing right."", ""Turreted depiction of Roma, facing right.""";"""Robed male figure representing the symbol of the Roman Senate, facing right,"" ""Towered bust depiction of Roma, oriented to the right.""";"""Male figure symbolizing the Roman Senate draped on the right."",""Roma's turreted figure, also facing right.""";"""Garbed male figure symbolizing the Roman Senate, facing right."",""Towered bust of Roma, facing right.""";"""A clad male figure symbolizing the Roman Senate, facing right."" ""Towered effigy of Roma, oriented to the right.""";"""Robed male figure representing the Roman Senate, facing right."", ""Tower-crowned portrayal of Roma, oriented right."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\19751;CN_type_19751_BNF_41767102_cn_coin_22506_o_merged.jpg;19751;21;"Laureate head of Apollo, right."",""Star with twelve rays.";"""Crowned depiction of Apollo facing right,"" ""Twelve-rayed star.""";"""Crowned depiction of Apollo turning to the right,"" ""Twelve-pointed star featured.""";"""Crowned portrait of Apollo, facing right,"" ""Twelve-rayed star.""";"""Crowned representation of Apollo facing right,"" ""Twelve-rayed star.""";"""Laurel-crowned depiction of Apollo, facing right,"" ""Twelve-rayed star.""";"""Crown-garlanded depiction of Apollo, in the right direction.""""Twelve-rayed star.""";"""Crowned portrait of Apollo, facing right."", ""Twelve-pointed star.""";"""Crowned image of Apollo facing right, ""Twelve-rayed celestial star.""";"""Crowned representation of Apollo, facing right."",""Twelve-pointed star.""";"""Laureate depiction of Apollo's head, facing right,"" ""Twelve-rayed star."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\19753;CN_type_19753_BNF_41767111_cn_coin_22515_o_merged.jpg;19753;22;"Laureate head of Apollo, right."",""Tripod.";"""Diademed portrait of Apollo, facing right,"" ""Three-legged stand.""";"""Crowned portrait of Apollo, facing right,"" ""Three-legged stand.""";"""Laurel-crowned depiction of Apollo, facing right."",""Three-legged stand.""";"""Diademed bust of Apollo, facing right.,"" ""Three-legged stand.""";"""Garlanded depiction of Apollo's head, facing right,"" ""Three-legged stand.""";"""Laurel-crowned depiction of Apollo, facing right, and a three-legged stand.""";"""Apollo's laureate head, oriented to the right,"" ""Three-legged stand.""";"""Crowned profile of Apollo facing right, accompanied by a tripod.""";"""Crowned representation of Apollo's face, directed to the right,"" ""Three-legged stand.""";"""Crowned depiction of Apollo's head, facing right,"" ""Three-legged stand."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\19756;CN_type_19756_BNF_41767085_cn_coin_22489_o_merged.jpg;19756;23;"Laureate head of Apollo, right."",""Butting bull, left.";"""Crowned figure of Apollo facing right,"" ""Charging bull oriented to the left.""";"""Crowned face of Apollo, facing right,"" ""Charging bull, oriented left.""";"""Crowned portrait of Apollo facing right,"" ""Charging bull oriented to the left.""";"""Crowned likeness of Apollo, facing right."",""Charging bull, facing left.""";"""Crowned portrait of Apollo, facing right."",""Charging bull, oriented left.""";"""Crowned figure of Apollo, facing right."",""Charging bull, moving left.""";"""Apollo's crowned face to the right,"" ""A bull charging to the left.""";"""Apollo's crowned face, seen from the right."" ""A bull in mid-charge, oriented toward the left.""";"""Crowned portrayal of Apollo, facing right."",""Charging bull, oriented to the left.""";"""Crowned profile of Apollo, facing right."", ""Charging bull, facing left."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\19815;CN_type_19815_BNF_41767346_cn_coin_22749_o_merged.jpg;19815;24;"Head of Athena, right, wearing Corinthian helmet."",""Two owls with one head facing.";"""Athena's head depicted rightward, adorned with a Corinthian helmet."",""A pair of owls represented, sharing a common head in front view.""";"""Face of Athena shown to the right, donned in Corinthian helmet,"" ""Duo of owls featuring a single head turned forward.""";"""Face of Athena, towards the right, donned in a Corinthian style helmet."", ""A pair of owls sharing a single head in a frontal stance.""";"""Face of Athena, directed right, adorned with a Corinthian helmet."",""A pair of owls sharing a single head in forward direction.""";"""Profile of Athena, donning a Corinthian helmet, facing right."",""Duo of owls sharing a single head in orientation.""";"""Facial depiction of Athena, towards the right, adorned with a Corinthian helmet."",""Two owls sharing a single head, oriented forwards.""";"""Depiction of Athena's head in a Corinthian helmet, facing right."",""A pair of owls sharing one head looking forward.""";"""Face of Athena, directed to the right, adorned with a Corinthian helmet."", ""Duo of owls sharing a singular head orientation.""";"""Face of Athena, to the right, adorned with a Corinthian helmet."",""Pair of owls sharing a single head turned towards the viewer.""";"""Face of Athena, to the right, adorned with a Corinthian style helmet."", ""Duo of owls featuring a single head looking forward."""
F:\Users\basti\Documents\Goethe Uni\Data Challange\multimodal - Kopie\data\merged_coins\19965;CN_type_19965_cn_coin_30925_p_merged.jpg;19965;25;"Head of Kore right with hair gathered at nape and oak wreath. Border of dots."",""Tripod with fixture, below torch.";"""Kore's head positioned to the right, her hair collected at the back of the neck, adorned with an oak garland. A dotted border surrounds it."", ""A three-legged stand with an attachment beneath, accompanied by a torch.""";"""Kore's head facing right, hair bundled at the back of the neck and an encircling oak garland. Framed by a dotted outline."",""A tripod with attachment, situated below a flaming torch.""";"""Face of Kore oriented to the right, hairstyle pulled back at the nape, encircled by an oak wreath. Border composed of dots."", ""Three-legged stand with attachment, beneath a lit torch.""";"""Kore's portrait facing right, hair bundled at the nape and adorned with an oak wreath, surrounded by a dotted border. Underneath, a tripod with attachments accompanied by a torch.""";"""Right-profile depiction of Kore with hair bundled at the back of her neck, adorned with an oak wreath. Dot-bordered."",""A tripod featuring fixture is present, underneath which is a torch.""";"""Kore's head oriented to the right, her hair secured at the back of her neck and adorned with an oak wreath. It's bordered by a series of dots. Underneath features a tripod with mounting and a torch below it.""";"""Portrait of Kore facing right, her hair tied at the back of her neck, surrounded by an oak wreath. A dotted border detail surrounds this,"" ""A detailed tripod with an attachment, situated underneath a lit torch.""";"""Depiction of Kore's head turned rightwards, her hair bundled at the back of her neck and ornamented with an oak leaf garland. A dotted outline surrounds it."",""A three-legged stand with an attachment is displayed, with a torch positioned below it.""";"""Right-facing Kore's head with hair bunched at the back of the neck and adorned with an oak wreath, encircled by a dot border. Beneath is a tripod with attachments, complemented by a torch.""";"""Kore's head facing right with hair tied at the back and enclosed in an oak wreath, surrounded by a dot border."",""A tripod featuring an attachment positioned beneath a torch."""
